"Notes"	"State"	"State Code"	"Month Day, Year"	"Month Day, Year Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Min Temp for Daily Max Air Temp (F)	Max Temp for Daily Max Air Temp (F)	Avg Daily Min Air Temperature (F)	Record Count for Daily Min Air Temp (F)	Min Temp for Daily Min Air Temp (F)	Max Temp for Daily Min Air Temp (F)	Avg Daily Max Heat Index (F)	Record Count for Daily Max Heat Index (F)	Min for Daily Max Heat Index (F)	Max for Daily Max Heat Index (F)
	"Texas"	"48"	"Mar 19, 2011"	"2011/03/19"	84.69	4154	64.40	92.60	56.74	4154	37.50	69.50	83.69	3599	78.30	90.50
	"Texas"	"48"	"Mar 20, 2011"	"2011/03/20"	84.60	4154	65.20	92.00	56.38	4154	47.20	66.90	83.93	3703	78.00	91.70
	"Texas"	"48"	"Mar 21, 2011"	"2011/03/21"	86.12	4154	65.80	93.70	58.62	4154	47.80	68.80	84.50	3933	78.10	89.90
	"Texas"	"48"	"Mar 22, 2011"	"2011/03/22"	83.47	4154	61.40	93.30	58.50	4154	45.00	70.70	84.70	3121	78.20	91.50
	"Texas"	"48"	"Mar 23, 2011"	"2011/03/23"	82.17	4154	62.50	96.10	55.31	4154	37.40	68.50	85.48	2571	78.00	95.00
	"Texas"	"48"	"Mar 24, 2011"	"2011/03/24"	81.20	4154	61.40	94.10	51.22	4154	32.30	68.40	83.90	2424	78.10	90.90
	"Texas"	"48"	"Mar 25, 2011"	"2011/03/25"	86.34	4154	66.30	96.80	55.39	4154	40.20	68.50	87.28	3356	78.10	95.80
	"Texas"	"48"	"Mar 26, 2011"	"2011/03/26"	85.19	4154	57.90	101.00	56.54	4154	34.60	69.70	88.55	2997	78.20	100.60
	"Texas"	"48"	"Mar 27, 2011"	"2011/03/27"	80.53	4154	51.10	102.00	51.80	4154	32.00	73.70	88.35	2162	78.10	99.80
	"Texas"	"48"	"Mar 28, 2011"	"2011/03/28"	81.20	4154	57.30	97.00	50.30	4154	28.00	70.40	85.54	2345	78.10	96.10
	"Texas"	"48"	"Mar 29, 2011"	"2011/03/29"	78.88	4154	52.10	97.60	53.50	4154	33.00	70.70	88.92	2218	78.30	99.20
	"Texas"	"48"	"Mar 30, 2011"	"2011/03/30"	70.69	4154	55.40	87.50	47.58	4154	32.70	69.00	81.01	416	78.20	90.80
	"Texas"	"48"	"Mar 31, 2011"	"2011/03/31"	81.82	4154	67.50	97.40	46.50	4154	34.00	68.30	83.07	2422	78.10	94.50
	"Texas"	"48"	"Apr 01, 2011"	"2011/04/01"	89.71	4154	71.00	100.50	54.86	4154	44.20	70.00	87.79	3774	78.20	99.30
	"Texas"	"48"	"Apr 02, 2011"	"2011/04/02"	92.47	4154	70.90	101.90	56.30	4154	44.00	72.30	90.40	4129	78.10	101.80
	"Texas"	"48"	"Apr 03, 2011"	"2011/04/03"	94.69	4154	70.40	104.00	63.56	4154	50.60	71.70	92.64	4076	78.10	104.10
	"Texas"	"48"	"Apr 04, 2011"	"2011/04/04"	79.00	4154	53.60	104.50	47.43	4154	36.20	70.50	90.39	1598	78.30	104.00
	"Texas"	"48"	"Apr 05, 2011"	"2011/04/05"	78.11	4154	64.60	88.30	40.60	4154	31.40	66.30	79.43	1614	78.00	84.60
	"Texas"	"48"	"Apr 06, 2011"	"2011/04/06"	88.38	4154	67.90	100.40	50.64	4154	34.20	66.70	86.24	3773	78.10	94.50
	"Texas"	"48"	"Apr 07, 2011"	"2011/04/07"	90.49	4154	68.40	103.00	59.34	4154	48.80	71.30	90.05	3694	78.10	101.90
	"Texas"	"48"	"Apr 08, 2011"	"2011/04/08"	93.64	4154	71.20	105.30	62.40	4154	46.90	72.30	92.00	3982	78.10	103.00
	"Texas"	"48"	"Apr 09, 2011"	"2011/04/09"	95.16	4154	71.50	105.20	65.19	4154	49.00	74.00	92.89	4065	78.30	102.80
	"Texas"	"48"	"Apr 10, 2011"	"2011/04/10"	89.20	4154	58.30	104.80	63.64	4154	40.90	73.50	92.42	3266	78.20	103.70
	"Texas"	"48"	"Apr 11, 2011"	"2011/04/11"	79.68	4154	61.50	96.20	54.60	4154	33.30	72.00	84.51	1591	78.20	96.50
	"Texas"	"48"	"Apr 12, 2011"	"2011/04/12"	83.05	4154	72.10	90.60	50.03	4154	39.80	71.40	81.27	3395	78.00	86.50
	"Texas"	"48"	"Apr 13, 2011"	"2011/04/13"	87.72	4154	71.30	96.40	50.53	4154	39.60	71.00	85.29	3954	78.00	96.50
	"Texas"	"48"	"Apr 14, 2011"	"2011/04/14"	88.86	4154	63.70	102.30	57.17	4154	41.80	71.50	90.94	3370	77.90	102.60
	"Texas"	"48"	"Apr 15, 2011"	"2011/04/15"	77.99	4154	58.70	99.60	52.59	4154	38.60	72.80	84.63	1479	78.00	99.40
	"Texas"	"48"	"Apr 16, 2011"	"2011/04/16"	80.68	4154	70.40	90.30	45.79	4154	34.70	73.10	80.89	2361	78.00	86.20
	"Texas"	"48"	"Apr 17, 2011"	"2011/04/17"	89.58	4154	72.10	98.00	49.10	4154	34.30	72.90	86.63	4094	78.10	96.60
	"Texas"	"48"	"Apr 18, 2011"	"2011/04/18"	96.55	4154	72.30	104.80	62.05	4154	50.40	72.70	94.78	4116	78.10	105.90
	"Texas"	"48"	"Apr 19, 2011"	"2011/04/19"	95.33	4154	70.90	107.80	65.26	4154	49.40	75.30	93.63	3933	78.10	106.00
	"Texas"	"48"	"Apr 20, 2011"	"2011/04/20"	91.29	4154	65.10	107.00	62.73	4154	39.20	75.80	95.05	3412	78.40	108.50
	"Texas"	"48"	"Apr 21, 2011"	"2011/04/21"	93.91	4154	71.90	102.50	62.06	4154	37.50	74.50	92.37	4127	78.40	102.60
	"Texas"	"48"	"Apr 22, 2011"	"2011/04/22"	95.16	4154	72.50	102.80	66.07	4154	49.20	76.50	92.62	4126	78.10	102.60
	"Texas"	"48"	"Apr 23, 2011"	"2011/04/23"	91.99	4154	62.90	102.50	64.55	4154	45.60	74.30	92.70	3714	78.10	103.10
	"Texas"	"48"	"Apr 24, 2011"	"2011/04/24"	91.11	4154	64.10	104.20	63.38	4154	37.90	74.00	92.33	3657	78.10	104.40
	"Texas"	"48"	"Apr 25, 2011"	"2011/04/25"	89.13	4154	66.40	106.90	63.85	4154	40.70	75.30	90.49	3423	78.10	106.20
	"Texas"	"48"	"Apr 26, 2011"	"2011/04/26"	91.47	4154	67.50	109.40	60.72	4154	39.60	75.80	92.07	3558	78.10	108.70
	"Texas"	"48"	"Apr 27, 2011"	"2011/04/27"	79.93	4154	57.50	104.30	56.75	4154	40.50	76.00	86.41	1822	77.90	104.40
	"Texas"	"48"	"Apr 28, 2011"	"2011/04/28"	82.52	4154	70.50	93.80	49.83	4154	37.80	73.20	81.94	2967	78.10	90.00
	"Texas"	"48"	"Apr 29, 2011"	"2011/04/29"	90.84	4154	74.10	100.90	53.90	4154	41.80	72.30	87.32	4122	78.00	96.40
	"Texas"	"48"	"Apr 30, 2011"	"2011/04/30"	93.24	4154	66.10	109.60	62.15	4154	47.60	75.30	93.96	3735	78.10	107.20
	"Texas"	"48"	"May 01, 2011"	"2011/05/01"	81.43	4154	50.30	108.20	54.40	4154	36.70	79.30	96.14	2113	78.20	106.70
	"Texas"	"48"	"May 02, 2011"	"2011/05/02"	63.97	4154	48.90	94.10	45.21	4154	27.90	64.80	85.96	572	80.00	96.70
	"Texas"	"48"	"May 03, 2011"	"2011/05/03"	72.80	4154	59.90	80.70	42.96	4154	32.70	63.20	78.53	30	78.30	78.80
	"Texas"	"48"	"May 04, 2011"	"2011/05/04"	79.44	4154	71.30	86.80	46.54	4154	38.00	70.30	79.54	1799	78.00	83.30
	"Texas"	"48"	"May 05, 2011"	"2011/05/05"	82.98	4154	69.40	93.10	51.52	4154	40.80	72.20	82.77	3136	78.20	90.40
	"Texas"	"48"	"May 06, 2011"	"2011/05/06"	89.85	4154	73.00	97.00	55.82	4154	43.30	72.40	87.53	4125	78.70	93.20
	"Texas"	"48"	"May 07, 2011"	"2011/05/07"	97.02	4154	73.70	104.00	61.91	4154	51.70	74.30	94.85	4140	79.50	103.40
	"Texas"	"48"	"May 08, 2011"	"2011/05/08"	100.63	4154	73.10	108.20	65.52	4154	52.70	75.30	98.41	4145	79.20	106.70
	"Texas"	"48"	"May 09, 2011"	"2011/05/09"	98.95	4154	73.40	107.80	67.48	4154	53.20	75.60	97.17	4139	78.50	107.10
	"Texas"	"48"	"May 10, 2011"	"2011/05/10"	95.31	4154	73.30	102.50	67.62	4154	54.30	79.00	94.33	4127	78.30	104.20
	"Texas"	"48"	"May 11, 2011"	"2011/05/11"	89.65	4154	65.50	105.30	65.97	4154	45.30	76.30	91.96	3570	78.10	108.30
	"Texas"	"48"	"May 12, 2011"	"2011/05/12"	87.82	4154	68.30	103.60	63.95	4154	43.20	78.40	90.03	3649	78.10	109.80
	"Texas"	"48"	"May 13, 2011"	"2011/05/13"	85.14	4154	67.00	104.50	59.99	4154	46.20	76.40	87.83	3051	78.20	108.60
	"Texas"	"48"	"May 14, 2011"	"2011/05/14"	78.65	4154	65.10	93.60	52.62	4154	39.70	76.30	81.77	1655	78.30	92.30
	"Texas"	"48"	"May 15, 2011"	"2011/05/15"	78.65	4154	68.60	93.40	50.81	4154	39.50	73.20	81.02	1490	78.30	89.10
	"Texas"	"48"	"May 16, 2011"	"2011/05/16"	82.05	4154	70.60	96.20	54.45	4154	38.90	74.60	82.55	2683	77.90	91.20
	"Texas"	"48"	"May 17, 2011"	"2011/05/17"	88.05	4154	72.80	98.00	54.51	4154	43.70	73.30	86.16	3965	78.10	98.80
	"Texas"	"48"	"May 18, 2011"	"2011/05/18"	91.58	4154	72.00	103.40	60.59	4154	47.00	75.00	91.50	4036	78.20	107.30
	"Texas"	"48"	"May 19, 2011"	"2011/05/19"	94.10	4154	69.00	107.80	66.18	4154	49.40	76.50	96.33	3894	78.30	111.70
	"Texas"	"48"	"May 20, 2011"	"2011/05/20"	91.46	4154	67.40	109.30	67.64	4154	44.30	77.80	95.59	3563	78.10	113.10
	"Texas"	"48"	"May 21, 2011"	"2011/05/21"	94.00	4154	73.30	106.90	64.85	4154	44.90	79.00	93.64	4083	78.10	112.10
	"Texas"	"48"	"May 22, 2011"	"2011/05/22"	97.09	4154	75.30	106.70	69.08	4154	51.70	82.40	96.63	4146	78.40	111.80
	"Texas"	"48"	"May 23, 2011"	"2011/05/23"	97.90	4154	75.10	109.10	69.19	4154	52.10	77.80	97.17	4130	78.30	111.20
	"Texas"	"48"	"May 24, 2011"	"2011/05/24"	96.85	4154	74.20	109.90	68.12	4154	50.70	78.20	96.77	4099	78.00	112.00
	"Texas"	"48"	"May 25, 2011"	"2011/05/25"	95.13	4154	72.00	110.50	66.30	4154	47.30	83.00	95.06	3819	78.10	115.10
	"Texas"	"48"	"May 26, 2011"	"2011/05/26"	92.78	4154	77.40	107.60	61.78	4154	47.50	81.70	90.84	4119	79.90	110.90
	"Texas"	"48"	"May 27, 2011"	"2011/05/27"	101.92	4154	78.00	109.90	66.71	4154	53.30	80.30	99.49	4149	84.00	110.60
	"Texas"	"48"	"May 28, 2011"	"2011/05/28"	104.46	4154	78.00	114.70	70.91	4154	55.40	79.30	102.05	4151	83.30	114.60
	"Texas"	"48"	"May 29, 2011"	"2011/05/29"	101.84	4154	77.90	108.90	71.59	4154	56.50	81.00	100.73	4149	82.70	110.60
	"Texas"	"48"	"May 30, 2011"	"2011/05/30"	99.73	4154	78.90	107.20	71.79	4154	56.40	82.70	100.48	4150	78.40	111.50
	"Texas"	"48"	"May 31, 2011"	"2011/05/31"	98.51	4154	78.80	105.70	71.80	4154	51.70	80.40	100.03	4150	82.00	110.30
	"Texas"	"48"	"Jun 01, 2011"	"2011/06/01"	99.16	4154	78.70	104.80	72.08	4154	63.40	80.90	99.07	4151	83.00	106.30
	"Texas"	"48"	"Jun 02, 2011"	"2011/06/02"	100.12	4154	81.60	107.10	70.36	4154	62.00	78.10	98.08	4154	82.50	109.20
	"Texas"	"48"	"Jun 03, 2011"	"2011/06/03"	98.28	4154	81.00	105.20	71.10	4154	61.50	79.20	96.34	4154	81.70	104.70
	"Texas"	"48"	"Jun 04, 2011"	"2011/06/04"	97.27	4154	80.90	104.60	69.63	4154	61.30	78.90	95.38	4154	80.70	106.40
	"Texas"	"48"	"Jun 05, 2011"	"2011/06/05"	98.56	4154	80.00	106.20	70.11	4154	59.70	80.90	96.53	4153	79.40	108.70
	"Texas"	"48"	"Jun 06, 2011"	"2011/06/06"	100.15	4154	82.30	106.20	71.52	4154	59.90	80.90	97.62	4154	79.90	108.40
	"Texas"	"48"	"Jun 07, 2011"	"2011/06/07"	100.97	4154	81.30	106.30	72.40	4154	62.50	79.80	98.72	4154	83.80	104.30
	"Texas"	"48"	"Jun 08, 2011"	"2011/06/08"	102.06	4154	79.80	110.40	72.40	4154	62.60	80.70	100.20	4153	83.70	106.90
	"Texas"	"48"	"Jun 09, 2011"	"2011/06/09"	101.09	4154	80.60	107.80	71.79	4154	61.40	82.60	99.80	4154	83.30	106.70
	"Texas"	"48"	"Jun 10, 2011"	"2011/06/10"	100.33	4154	81.10	107.10	71.27	4154	57.40	82.40	100.04	4154	82.10	106.60
	"Texas"	"48"	"Jun 11, 2011"	"2011/06/11"	99.67	4154	80.80	105.10	71.55	4154	59.50	80.70	98.51	4154	82.80	106.00
	"Texas"	"48"	"Jun 12, 2011"	"2011/06/12"	102.28	4154	80.20	108.20	70.50	4154	58.90	80.00	100.49	4154	85.50	106.40
	"Texas"	"48"	"Jun 13, 2011"	"2011/06/13"	104.00	4154	81.70	110.80	72.16	4154	65.50	79.90	101.72	4154	85.40	107.50
	"Texas"	"48"	"Jun 14, 2011"	"2011/06/14"	104.29	4154	82.40	111.40	73.53	4154	65.20	80.70	102.50	4154	87.00	108.80
	"Texas"	"48"	"Jun 15, 2011"	"2011/06/15"	103.94	4154	81.80	111.00	73.90	4154	63.10	82.90	103.78	4154	86.80	112.10
	"Texas"	"48"	"Jun 16, 2011"	"2011/06/16"	105.24	4154	82.10	111.20	74.60	4154	63.60	84.00	105.22	4154	86.90	112.30
	"Texas"	"48"	"Jun 17, 2011"	"2011/06/17"	106.00	4154	83.40	115.50	75.60	4154	61.80	88.80	104.99	4154	85.10	114.30
	"Texas"	"48"	"Jun 18, 2011"	"2011/06/18"	106.16	4154	83.50	114.70	76.51	4154	63.50	86.50	104.93	4154	86.60	114.80
	"Texas"	"48"	"Jun 19, 2011"	"2011/06/19"	104.99	4154	82.20	113.90	76.77	4154	62.70	88.80	104.25	4154	86.70	115.20
	"Texas"	"48"	"Jun 20, 2011"	"2011/06/20"	100.99	4154	78.80	108.60	75.44	4154	62.70	89.00	101.48	4151	78.80	113.20
	"Texas"	"48"	"Jun 21, 2011"	"2011/06/21"	99.98	4154	82.40	110.00	73.59	4154	56.60	82.80	103.73	4154	81.90	119.00
	"Texas"	"48"	"Jun 22, 2011"	"2011/06/22"	94.76	4154	82.30	103.30	73.98	4154	60.30	85.90	95.83	4154	82.00	108.10
	"Texas"	"48"	"Jun 23, 2011"	"2011/06/23"	97.51	4154	80.70	107.60	71.57	4154	63.60	79.60	97.42	4154	83.80	103.70
	"Texas"	"48"	"Jun 24, 2011"	"2011/06/24"	100.85	4154	81.30	111.00	71.75	4154	64.20	80.60	102.34	4154	88.30	111.10
	"Texas"	"48"	"Jun 25, 2011"	"2011/06/25"	103.12	4154	81.30	113.70	73.92	4154	64.70	82.30	105.61	4154	88.70	113.90
	"Texas"	"48"	"Jun 26, 2011"	"2011/06/26"	104.84	4154	81.50	117.70	75.18	4154	67.40	84.20	106.73	4154	89.90	115.40
	"Texas"	"48"	"Jun 27, 2011"	"2011/06/27"	103.13	4154	81.60	110.30	75.96	4154	67.40	83.60	105.19	4154	88.30	113.70
	"Texas"	"48"	"Jun 28, 2011"	"2011/06/28"	102.42	4154	81.40	109.50	74.79	4154	64.10	83.60	103.78	4154	84.10	122.30
	"Texas"	"48"	"Jun 29, 2011"	"2011/06/29"	101.55	4154	81.80	109.10	74.96	4154	62.40	81.80	102.10	4154	82.90	110.50
	"Texas"	"48"	"Jun 30, 2011"	"2011/06/30"	99.49	4154	80.10	107.60	74.93	4154	62.10	82.00	100.24	4154	81.90	113.60
	"Texas"	"48"	"Jul 01, 2011"	"2011/07/01"	98.53	4154	82.30	105.90	73.79	4154	60.90	81.80	99.53	4154	81.10	110.40
	"Texas"	"48"	"Jul 02, 2011"	"2011/07/02"	98.48	4154	81.60	106.50	74.44	4154	61.20	81.50	99.31	4154	80.70	108.60
	"Texas"	"48"	"Jul 03, 2011"	"2011/07/03"	100.68	4154	81.80	108.20	75.48	4154	62.70	83.90	100.68	4154	81.50	111.20
	"Texas"	"48"	"Jul 04, 2011"	"2011/07/04"	100.58	4154	80.70	108.30	74.81	4154	63.30	83.40	100.02	4154	81.20	114.20
	"Texas"	"48"	"Jul 05, 2011"	"2011/07/05"	101.27	4154	82.10	109.20	74.82	4154	61.60	82.60	100.41	4154	82.10	114.20
	"Texas"	"48"	"Jul 06, 2011"	"2011/07/06"	101.30	4154	82.70	109.60	75.12	4154	62.30	82.90	100.77	4154	81.40	109.00
	"Texas"	"48"	"Jul 07, 2011"	"2011/07/07"	101.87	4154	83.20	109.80	74.47	4154	63.10	82.40	101.48	4154	82.20	109.40
	"Texas"	"48"	"Jul 08, 2011"	"2011/07/08"	103.69	4154	82.90	111.50	75.80	4154	64.30	83.20	103.25	4154	83.80	112.60
	"Texas"	"48"	"Jul 09, 2011"	"2011/07/09"	102.97	4154	83.00	114.10	77.35	4154	64.10	84.50	103.03	4154	83.70	113.90
	"Texas"	"48"	"Jul 10, 2011"	"2011/07/10"	99.85	4154	83.40	107.70	75.91	4154	63.10	84.30	100.98	4154	82.10	110.90
	"Texas"	"48"	"Jul 11, 2011"	"2011/07/11"	99.77	4154	83.60	107.10	75.47	4154	64.60	84.50	102.27	4154	82.10	110.70
	"Texas"	"48"	"Jul 12, 2011"	"2011/07/12"	100.69	4154	83.70	107.10	76.99	4154	66.30	84.00	103.77	4154	84.00	112.50
	"Texas"	"48"	"Jul 13, 2011"	"2011/07/13"	102.44	4154	83.50	109.10	77.89	4154	67.40	85.80	104.17	4154	85.20	113.70
	"Texas"	"48"	"Jul 14, 2011"	"2011/07/14"	101.67	4154	83.30	109.30	76.58	4154	67.40	83.40	103.19	4154	84.70	111.80
	"Texas"	"48"	"Jul 15, 2011"	"2011/07/15"	102.56	4154	84.20	110.80	77.84	4154	67.90	85.20	104.10	4154	85.10	112.30
	"Texas"	"48"	"Jul 16, 2011"	"2011/07/16"	100.03	4154	82.40	109.30	78.93	4154	65.20	85.00	102.48	4154	82.60	113.90
	"Texas"	"48"	"Jul 17, 2011"	"2011/07/17"	99.59	4154	82.30	105.70	77.28	4154	63.40	85.20	100.95	4154	81.70	109.80
	"Texas"	"48"	"Jul 18, 2011"	"2011/07/18"	99.58	4154	83.30	106.70	77.27	4154	61.40	86.30	101.19	4154	81.80	111.10
	"Texas"	"48"	"Jul 19, 2011"	"2011/07/19"	99.55	4154	83.30	107.10	78.88	4154	64.80	84.80	102.09	4154	83.50	111.80
	"Texas"	"48"	"Jul 20, 2011"	"2011/07/20"	101.35	4154	83.00	107.40	77.29	4154	66.20	84.00	103.73	4154	83.40	112.00
	"Texas"	"48"	"Jul 21, 2011"	"2011/07/21"	101.09	4154	83.30	107.10	77.29	4154	68.50	83.80	103.93	4154	85.20	111.80
	"Texas"	"48"	"Jul 22, 2011"	"2011/07/22"	101.16	4154	83.20	107.60	77.55	4154	66.90	84.20	105.10	4154	84.80	113.30
	"Texas"	"48"	"Jul 23, 2011"	"2011/07/23"	101.42	4154	83.60	108.30	78.15	4154	67.70	84.80	104.35	4154	83.00	112.10
	"Texas"	"48"	"Jul 24, 2011"	"2011/07/24"	102.68	4154	81.90	110.60	77.39	4154	66.20	84.70	104.80	4154	83.20	113.60
	"Texas"	"48"	"Jul 25, 2011"	"2011/07/25"	101.88	4154	82.80	110.50	77.23	4154	65.50	84.80	103.33	4154	83.80	111.10
	"Texas"	"48"	"Jul 26, 2011"	"2011/07/26"	103.64	4154	82.40	111.30	77.61	4154	67.40	84.50	104.60	4154	85.20	111.20
	"Texas"	"48"	"Jul 27, 2011"	"2011/07/27"	103.04	4154	82.10	111.00	78.62	4154	68.90	85.20	104.35	4154	85.80	113.70
	"Texas"	"48"	"Jul 28, 2011"	"2011/07/28"	101.05	4154	83.00	108.50	77.72	4154	68.90	84.70	102.67	4154	85.50	109.90
	"Texas"	"48"	"Jul 29, 2011"	"2011/07/29"	99.33	4154	83.40	106.10	77.69	4154	66.70	84.50	101.58	4154	82.10	111.60
	"Texas"	"48"	"Jul 30, 2011"	"2011/07/30"	100.01	4154	83.30	107.10	76.80	4154	64.70	85.90	102.99	4154	82.40	111.60
	"Texas"	"48"	"Jul 31, 2011"	"2011/07/31"	100.68	4154	83.80	108.40	77.02	4154	62.60	84.40	103.67	4154	82.10	112.40
	"Texas"	"48"	"Aug 01, 2011"	"2011/08/01"	102.86	4154	83.30	111.60	78.00	4154	62.00	85.70	103.51	4154	83.10	114.40
	"Texas"	"48"	"Aug 02, 2011"	"2011/08/02"	104.78	4154	83.20	113.30	77.94	4154	65.40	86.10	105.23	4154	85.30	117.20
	"Texas"	"48"	"Aug 03, 2011"	"2011/08/03"	104.23	4154	84.20	114.20	78.84	4154	66.30	86.20	105.90	4154	84.10	119.20
	"Texas"	"48"	"Aug 04, 2011"	"2011/08/04"	103.96	4154	84.80	113.40	78.60	4154	66.20	87.00	105.54	4154	84.00	118.90
	"Texas"	"48"	"Aug 05, 2011"	"2011/08/05"	105.28	4154	84.10	113.00	78.30	4154	68.40	85.00	106.70	4154	85.00	113.80
	"Texas"	"48"	"Aug 06, 2011"	"2011/08/06"	104.90	4154	84.20	112.00	79.25	4154	69.10	86.60	106.62	4154	86.10	114.40
	"Texas"	"48"	"Aug 07, 2011"	"2011/08/07"	104.17	4154	84.20	111.10	78.64	4154	69.20	85.10	106.58	4154	86.60	114.80
	"Texas"	"48"	"Aug 08, 2011"	"2011/08/08"	104.92	4154	84.10	111.10	79.14	4154	70.00	85.70	106.69	4154	87.60	114.80
	"Texas"	"48"	"Aug 09, 2011"	"2011/08/09"	105.11	4154	84.50	111.40	78.42	4154	67.20	86.90	108.49	4154	87.40	117.20
	"Texas"	"48"	"Aug 10, 2011"	"2011/08/10"	105.32	4154	84.70	111.30	79.61	4154	70.30	87.30	107.69	4154	86.10	116.10
	"Texas"	"48"	"Aug 11, 2011"	"2011/08/11"	103.79	4154	84.30	108.90	79.50	4154	65.20	89.50	106.64	4154	83.70	115.30
	"Texas"	"48"	"Aug 12, 2011"	"2011/08/12"	101.94	4154	83.30	107.80	79.40	4154	68.80	88.70	105.30	4154	83.40	114.00
	"Texas"	"48"	"Aug 13, 2011"	"2011/08/13"	99.02	4154	84.00	105.60	78.23	4154	67.30	86.40	103.11	4154	83.60	113.50
	"Texas"	"48"	"Aug 14, 2011"	"2011/08/14"	97.29	4154	78.20	106.10	77.06	4154	62.50	86.40	100.93	4151	80.00	111.90
	"Texas"	"48"	"Aug 15, 2011"	"2011/08/15"	100.38	4154	83.60	106.30	75.39	4154	64.10	82.50	102.09	4154	82.10	110.30
	"Texas"	"48"	"Aug 16, 2011"	"2011/08/16"	102.02	4154	83.60	108.00	76.37	4154	66.60	83.30	102.82	4154	83.90	110.50
	"Texas"	"48"	"Aug 17, 2011"	"2011/08/17"	101.83	4154	84.40	108.40	76.22	4154	67.40	83.50	102.14	4154	84.00	109.40
	"Texas"	"48"	"Aug 18, 2011"	"2011/08/18"	102.06	4154	84.40	108.00	76.16	4154	66.10	83.60	101.98	4154	83.30	110.50
	"Texas"	"48"	"Aug 19, 2011"	"2011/08/19"	102.80	4154	84.30	110.80	76.67	4154	66.70	84.90	102.72	4154	83.20	112.70
	"Texas"	"48"	"Aug 20, 2011"	"2011/08/20"	102.16	4154	83.90	110.70	77.46	4154	66.70	84.70	103.77	4154	84.00	115.70
	"Texas"	"48"	"Aug 21, 2011"	"2011/08/21"	101.63	4154	84.40	109.00	76.84	4154	66.50	85.20	103.10	4154	83.10	113.00
	"Texas"	"48"	"Aug 22, 2011"	"2011/08/22"	101.05	4154	84.50	107.70	76.96	4154	63.80	84.50	102.89	4154	82.60	110.90
	"Texas"	"48"	"Aug 23, 2011"	"2011/08/23"	101.96	4154	84.30	108.10	77.24	4154	65.10	83.80	103.51	4154	83.60	112.50
	"Texas"	"48"	"Aug 24, 2011"	"2011/08/24"	102.41	4154	83.50	109.70	77.76	4154	65.80	85.50	104.11	4154	83.50	113.90
	"Texas"	"48"	"Aug 25, 2011"	"2011/08/25"	100.34	4154	83.60	108.50	77.83	4154	64.30	84.20	102.06	4154	82.30	112.90
	"Texas"	"48"	"Aug 26, 2011"	"2011/08/26"	100.56	4154	84.30	106.50	76.85	4154	65.60	83.30	101.77	4154	82.20	110.40
	"Texas"	"48"	"Aug 27, 2011"	"2011/08/27"	103.38	4154	84.60	110.10	78.08	4154	62.60	84.90	103.19	4154	81.80	112.80
	"Texas"	"48"	"Aug 28, 2011"	"2011/08/28"	104.71	4154	85.90	111.40	78.83	4154	63.80	87.20	102.90	4154	82.60	111.70
	"Texas"	"48"	"Aug 29, 2011"	"2011/08/29"	104.34	4154	86.80	110.00	78.80	4154	66.40	86.20	102.40	4154	84.10	108.30
	"Texas"	"48"	"Aug 30, 2011"	"2011/08/30"	103.68	4154	85.80	111.90	77.15	4154	67.00	85.00	101.72	4154	85.40	107.30
	"Texas"	"48"	"Aug 31, 2011"	"2011/08/31"	101.68	4154	85.00	109.70	75.89	4154	66.10	83.80	101.08	4154	84.00	109.00
	"Texas"	"48"	"Sep 01, 2011"	"2011/09/01"	98.47	4154	83.00	104.40	74.59	4154	60.70	83.60	99.38	4154	81.10	108.80
	"Texas"	"48"	"Sep 02, 2011"	"2011/09/02"	99.54	4154	83.90	104.20	76.02	4154	61.10	84.40	101.04	4154	81.80	111.20
	"Texas"	"48"	"Sep 03, 2011"	"2011/09/03"	99.18	4154	75.20	106.20	75.94	4154	63.60	87.10	99.76	4083	82.50	110.30
	"Texas"	"48"	"Sep 04, 2011"	"2011/09/04"	92.12	4154	73.50	105.40	72.23	4154	54.50	84.60	93.08	3649	78.40	107.80
	"Texas"	"48"	"Sep 05, 2011"	"2011/09/05"	87.51	4154	74.00	99.70	64.21	4154	51.30	84.10	85.32	3787	78.40	100.70
	"Texas"	"48"	"Sep 06, 2011"	"2011/09/06"	89.36	4154	77.30	96.50	57.83	4154	48.40	81.40	85.53	4148	78.30	93.70
	"Texas"	"48"	"Sep 07, 2011"	"2011/09/07"	90.14	4154	73.40	96.50	60.21	4154	44.70	79.80	87.05	3905	78.40	92.80
	"Texas"	"48"	"Sep 08, 2011"	"2011/09/08"	88.32	4154	73.40	96.90	64.18	4154	48.30	79.30	85.80	3760	78.30	92.70
	"Texas"	"48"	"Sep 09, 2011"	"2011/09/09"	90.13	4154	73.30	98.40	62.65	4154	50.30	79.80	86.69	4101	78.40	95.20
	"Texas"	"48"	"Sep 10, 2011"	"2011/09/10"	90.89	4154	73.40	100.30	65.16	4154	55.50	80.00	88.36	3909	78.40	97.60
	"Texas"	"48"	"Sep 11, 2011"	"2011/09/11"	96.37	4154	81.80	102.30	66.37	4154	53.60	80.70	92.65	4154	79.60	100.00
	"Texas"	"48"	"Sep 12, 2011"	"2011/09/12"	99.85	4154	82.10	105.20	68.47	4154	59.80	80.50	96.47	4154	80.50	106.40
	"Texas"	"48"	"Sep 13, 2011"	"2011/09/13"	101.14	4154	83.20	110.70	71.57	4154	59.00	81.50	98.66	4154	81.10	106.10
